,Time,Username,Tweets,STOP_REMOVAL,Label
296,2022-06-08 10:55:49+00:00,nugraharani, educology_id hai sahabatedu wah jadi ini lho yang dilakukan beberapa daerah sebagai bentuk upaya menghadapi kurikulum merdeka yang , educology_id hai sahabatedu lho daerah bentuk upaya menghadapi kurikulum merdeka ,neutral
297,2022-06-08 10:53:54+00:00,v_putriw, educology_id hai sahabatedu wah jadi ini lho yang dilakukan beberapa daerah sebagai bentuk upaya menghadapi kurikulum merdeka yang , educology_id hai sahabatedu lho daerah bentuk upaya menghadapi kurikulum merdeka ,neutral
298,2022-06-08 10:46:26+00:00,educology_id,hai sahabatedu wah jadi ini lho yang dilakukan beberapa daerah sebagai bentuk upaya menghadapi kurikulum merdeka httpstcodm1qxj8uex,hai sahabatedu lho daerah bentuk upaya menghadapi kurikulum merdeka httpstcodm1qxj8uex,neutral
299,2022-06-08 10:37:33+00:00,HexxaHS, kemdikbud_ri selamat memperingati galungan dan kuningan sahabatdikbud umat hindu semoga ida sang hyang widhi wasa memberikan keseja , kemdikbud_ri selamat memperingati galungan kuningan sahabatdikbud umat hindu semoga ida sang hyang widhi wasa keseja ,neutral
300,2022-06-08 10:18:50+00:00,DosmaPSiregar, kamipengajar gerak bersama pimpin pemulihan pendidikan dengan merdeka belajar kamipengajar hardiknas hardiknas2022 gerakbersama , kamipengajar gerak pimpin pemulihan pendidikan merdeka belajar kamipengajar hardiknas hardiknas2022 gerakbersama ,neutral
301,2022-06-08 10:18:16+00:00,DosmaPSiregar, kamipengajar udah weekend nih saatnya kita charge lagi energi kita buat menghadapi minggu berikutnya sobat pengajar sudah jalan , kamipengajar udah weekend nih charge energi menghadapi minggu sobat pengajar jalan ,neutral
302,2022-06-08 10:17:59+00:00,DosmaPSiregar, kamipengajar komponen yang diringkas hingga simpel menjadi komponen dalam halaman rpp ide briliant sobat pengajar sudah , kamipengajar komponen diringkas simpel komponen halaman rpp ide briliant sobat pengajar ,neutral
303,2022-06-08 10:17:49+00:00,DosmaPSiregar, kamipengajar hai sobat pengajar kewajiban yang hakiki bagi seorang guru adalah lebih banyak belajar daripada mengajar setuju gak , kamipengajar hai sobat pengajar kewajiban hakiki guru belajar mengajar setuju gak ,neutral
304,2022-06-08 10:17:41+00:00,DosmaPSiregar, kamipengajar aktivitas untuk mengembangkan diri itu perlu loh kenapa yuk simak kamipengajar tendik guru kemendikbud merdekab , kamipengajar aktivitas mengembangkan loh yuk simak kamipengajar tendik guru kemendikbud merdekab ,neutral
305,2022-06-08 10:17:07+00:00,DosmaPSiregar, kamipengajar sobat pengajar bisa cek poin karakter untuk jadi guru ideal masa kini refleksikan apakah karakter tersebut suda , kamipengajar sobat pengajar cek poin karakter guru ideal refleksikan karakter suda ,positif
306,2022-06-08 10:15:55+00:00,DosmaPSiregar, kamipengajar yuk sampaikan opinimu sebagai tenaga pendidik apa yang harus kita fikirkan dan upayakan dalam hal kemajuan untuk pendid , kamipengajar yuk opinimu tenaga pendidik fikirkan upayakan kemajuan pendid ,neutral
307,2022-06-08 10:15:13+00:00,DosmaPSiregar, kamipengajar untuk yang belum lolos semangat terus minjar doakan semoga lolos periode berikutnya semangat bergerak bersam , kamipengajar lolos semangat minjar doakan semoga lolos periode semangat bergerak bersam ,neutral
308,2022-06-08 10:12:26+00:00,DosmaPSiregar, kamipengajar terima kasih mas menteri nadiemmakarim sudah memberikan pengalaman yang luar biasa rembukkomunitas bergerakberda , kamipengajar terima kasih mas menteri nadiemmakarim pengalaman rembukkomunitas bergerakberda ,neutral
309,2022-06-08 10:11:39+00:00,DosmaPSiregar, kamipengajar sobat pengajar suka jenuh ketika belajar tenang minjar punya tipsnya nih baca sampai akhir dan jangan lupa praktekk , kamipengajar sobat pengajar suka jenuh belajar tenang minjar tipsnya nih baca lupa praktekk ,neutral
310,2022-06-08 10:11:21+00:00,DosmaPSiregar, kamipengajar peluncuran merdeka belajar episode ke20 ini akan ditayangkan kanal youtube kemdikbud_ri link youtube httpstco , kamipengajar peluncuran merdeka belajar episode ke20 ditayangkan kanal youtube kemdikbud_ri link youtube httpstco ,neutral
311,2022-06-08 10:10:51+00:00,DosmaPSiregar, kamipengajar semoga bermanfaat jangan lupa bagikan dan tekan suka pada postingan ini kamipengajar tendik guru kemendikbud , kamipengajar semoga bermanfaat lupa bagikan tekan suka postingan kamipengajar tendik guru kemendikbud ,neutral
312,2022-06-08 10:10:25+00:00,DosmaPSiregar, kamipengajar sebagai pengajar daripada fokus mencari kesalahan murid lebih baik kita terus fokus mencari cara untuk menolong murid , kamipengajar pengajar fokus mencari kesalahan murid fokus mencari menolong murid ,neutral
313,2022-06-08 10:09:52+00:00,DosmaPSiregar, kamipengajar reply jawabanmu amp tag teman sobat pengajar juga agar mereka ikut ujian pemenang beruntung akan mendapatkan had , kamipengajar reply jawabanmu amp tag teman sobat pengajar ujian pemenang beruntung had ,neutral
314,2022-06-08 10:09:45+00:00,DosmaPSiregar,kamipengajar jawabannya kan yukk ikutan dan reply jawabanmu juga clrisma junithahutagao2 anggiegolan httpstcoy5raeibkox,kamipengajar jawabannya yukk ikutan reply jawabanmu clrisma junithahutagao2 anggiegolan httpstcoy5raeibkox,neutral
315,2022-06-08 09:16:02+00:00,hanaynaa__, kemdikbud_ri sahabatdikbud yuk ikuti silaturahmi merdekabelajar muhibah jalur rempah napak tilas perdagangan rempah nusantara , kemdikbud_ri sahabatdikbud yuk ikuti silaturahmi merdekabelajar muhibah jalur rempah napak tilas perdagangan rempah nusantara ,neutral
316,2022-06-08 09:10:26+00:00,ditpsd_dikbud,tahukah sahabatsekolahdasar apa nama sungai terpanjang indonesia jawab kolom komentar httpstcov70wgz6ywf,tahukah sahabatsekolahdasar nama sungai terpanjang indonesia kolom komentar httpstcov70wgz6ywf,neutral
317,2022-06-08 09:05:07+00:00,Nofendra19,pembekalan calon fasilitator dari tgl mei juni 2022 dri jam 0700 16001800 wiba tinggal hari terak httpstcov9yjwq8wxf,pembekalan calon fasilitator tgl mei juni 2022 dri jam 0700 16001800 wiba tinggal terak httpstcov9yjwq8wxf,neutral
318,2022-06-08 08:45:19+00:00,MICRA_Indo, kampus kamu ingin menciptakan mahasiswa pengusaha sukses micra indonesia membuka peluang bagi universitas httpstcobjl1pyvr43, kampus menciptakan mahasiswa pengusaha sukses micra indonesia membuka peluang universitas httpstcobjl1pyvr43,neutral
319,2022-06-08 08:29:00+00:00,Moh4madZainudin,info pendaftaran kuliah 081227576775 semarang semaranghebat kampusmerdeka merdekabelajar pmb httpstconyi4czwzfc,info pendaftaran kuliah 081227576775 semarang semaranghebat kampusmerdeka merdekabelajar pmb httpstconyi4czwzfc,neutral
320,2022-06-08 08:22:39+00:00,perpusdikbud,sahabatperpusdikbud tim yang mana nih kalau lagi berkunjung perpustakaan malas bawa barang berat jadi pinjam httpstcofgtkpl0kgm,sahabatperpusdikbud tim nih berkunjung perpustakaan malas bawa barang berat pinjam httpstcofgtkpl0kgm,neutral
321,2022-06-08 08:13:24+00:00,HumasUnp,informasi penerimaan mahasiswa baru jalur reguler jenjang program diploma iii dan jalur mandiri dan prestasi jenjan httpstcofimwlwwhkw,informasi penerimaan mahasiswa jalur reguler jenjang program diploma iii jalur mandiri prestasi jenjan httpstcofimwlwwhkw,neutral
322,2022-06-08 08:02:48+00:00,Kim_cahy, itsmebilzs yuk bisa yuk katanya janji bulan mei termin2 cair trs janjinya hari kerja baru cair ini udh bulan juni kasian rekan , itsmebilzs yuk yuk janji mei termin2 cair trs janjinya kerja cair udh juni kasian rekan ,neutral
323,2022-06-08 07:34:24+00:00,KukisHatari, kemdikbud_ri sahabatdikbud yuk ikuti silaturahmi merdekabelajar muhibah jalur rempah napak tilas perdagangan rempah nusantara , kemdikbud_ri sahabatdikbud yuk ikuti silaturahmi merdekabelajar muhibah jalur rempah napak tilas perdagangan rempah nusantara ,neutral
324,2022-06-08 07:31:00+00:00,Kemdikbud_RI,sahabatdikbud yuk ikuti silaturahmi merdekabelajar muhibah jalur rempah napak tilas perdagangan rempah nusant httpstcoe3ckxuz0gn,sahabatdikbud yuk ikuti silaturahmi merdekabelajar muhibah jalur rempah napak tilas perdagangan rempah nusant httpstcoe3ckxuz0gn,neutral
325,2022-06-08 07:25:19+00:00,itsniutt, itsmebilzs yuk bisa yuk katanya janji bulan mei termin2 cair trs janjinya hari kerja baru cair ini udh bulan juni kasian rekan , itsmebilzs yuk yuk janji mei termin2 cair trs janjinya kerja cair udh juni kasian rekan ,neutral
326,2022-06-08 07:15:48+00:00,litbangdikbud,selamat menyambut hari raya galungan dan kuningan bagi sahabatdikbud yang merayakan semoga selalu diberikan kesej httpstcoiph3ersyoo,selamat menyambut raya galungan kuningan sahabatdikbud merayakan semoga kesej httpstcoiph3ersyoo,neutral
327,2022-06-08 06:41:57+00:00,kspstk_gtk,sahabatkspstk rahajeng rahina galungan lan kuningan semoga kita semua mendapatkan kebahagian dan kelancaran dala httpstcooswsp5oovv,sahabatkspstk rahajeng rahina galungan lan kuningan semoga kebahagian kelancaran dala httpstcooswsp5oovv,neutral
328,2022-06-08 06:27:53+00:00,HmgpPNJ_, pendaftaran kampus mengajar angkatan kampus merdeka link pendaftaran httpstcoljktei3rx5 link dok httpstcotysum0ka5z, pendaftaran kampus mengajar angkatan kampus merdeka link pendaftaran httpstcoljktei3rx5 link dok httpstcotysum0ka5z,neutral
329,2022-06-08 06:05:16+00:00,hmikundip,yuk segera daftarkan diri kamu untuk ikut bergabung bersama kami dengan mengakses laman mbkm httpstcoipn8pynkuz,yuk daftarkan bergabung mengakses laman mbkm httpstcoipn8pynkuz,neutral
330,2022-06-08 05:47:21+00:00,cybercivil_041, kemdikbud_ri selamat memperingati galungan dan kuningan sahabatdikbud umat hindu semoga ida sang hyang widhi wasa memberikan keseja , kemdikbud_ri selamat memperingati galungan kuningan sahabatdikbud umat hindu semoga ida sang hyang widhi wasa keseja ,neutral
331,2022-06-08 05:45:01+00:00,farhanlontong, kemdikbud_ri selamat memperingati galungan dan kuningan sahabatdikbud umat hindu semoga ida sang hyang widhi wasa memberikan keseja , kemdikbud_ri selamat memperingati galungan kuningan sahabatdikbud umat hindu semoga ida sang hyang widhi wasa keseja ,neutral
332,2022-06-08 05:43:36+00:00,akupintarid, kemdikbud_ri selamat memperingati galungan dan kuningan sahabatdikbud umat hindu semoga ida sang hyang widhi wasa memberikan keseja , kemdikbud_ri selamat memperingati galungan kuningan sahabatdikbud umat hindu semoga ida sang hyang widhi wasa keseja ,neutral
333,2022-06-08 05:43:13+00:00,Kemdikbud_RI,selamat memperingati galungan dan kuningan sahabatdikbud umat hindu semoga ida sang hyang widhi wasa memberikan httpstcoebpgtxmj20,selamat memperingati galungan kuningan sahabatdikbud umat hindu semoga ida sang hyang widhi wasa httpstcoebpgtxmj20,neutral
334,2022-06-08 05:36:55+00:00,mletreboz,semua stakeholder yang terlibat dalam pencairan uang saku km3 cairkan secepatnya uang saku kami yang telah dijanjik httpstcobpkgpjzkyf,stakeholder terlibat pencairan uang saku km3 cairkan secepatnya uang saku dijanjik httpstcobpkgpjzkyf,neutral
335,2022-06-08 05:19:36+00:00,kb_ntb,sahabatbahasa dan sahabatdikbud bisakah sahabat bahasa menentukan kalimat yang benar pada masingmasing pilihan httpstcocuhhxd0wy1,sahabatbahasa sahabatdikbud sahabat bahasa menentukan kalimat masingmasing pilihan httpstcocuhhxd0wy1,neutral
336,2022-06-08 05:18:46+00:00,ariasty_96, pauddikdasmen sobatbelajar ditjen paud dikdas dan dikmen akan menyelenggarakan webinar rekonsiliasi sisa dana bos 2020 dan , pauddikdasmen sobatbelajar ditjen paud dikdas dikmen menyelenggarakan webinar rekonsiliasi sisa dana bos 2020 ,neutral
337,2022-06-08 05:18:26+00:00,cairdonggg, itsmebilzs yuk bisa yuk katanya janji bulan mei termin2 cair trs janjinya hari kerja baru cair ini udh bulan juni kasian rekan , itsmebilzs yuk yuk janji mei termin2 cair trs janjinya kerja cair udh juni kasian rekan ,neutral
338,2022-06-08 05:17:26+00:00,sania_taraska, nopurpose_id uang saku udah habis termin belum cair jugaa cairkantermin2 kampusmengajar3 kampusmerdeka kampusmengajar, nopurpose_id uang saku udah habis termin cair jugaa cairkantermin2 kampusmengajar3 kampusmerdeka kampusmengajar,neutral
339,2022-06-08 05:16:34+00:00,nopurpose_id,uang saku udah habis termin belum cair jugaa cairkantermin2 kampusmengajar3 kampusmerdeka kampusmengajar,uang saku udah habis termin cair jugaa cairkantermin2 kampusmengajar3 kampusmerdeka kampusmengajar,neutral
340,2022-06-08 05:09:26+00:00,obitodsx, itsmebilzs yuk bisa yuk katanya janji bulan mei termin2 cair trs janjinya hari kerja baru cair ini udh bulan juni kasian rekan , itsmebilzs yuk yuk janji mei termin2 cair trs janjinya kerja cair udh juni kasian rekan ,neutral
341,2022-06-08 05:03:51+00:00,1406BBH, itsmebilzs yuk bisa yuk katanya janji bulan mei termin2 cair trs janjinya hari kerja baru cair ini udh bulan juni kasian rekan , itsmebilzs yuk yuk janji mei termin2 cair trs janjinya kerja cair udh juni kasian rekan ,neutral
342,2022-06-08 05:00:56+00:00,RandyAk81946233,sudah lupa caranya makan nasi bagaimana kemendikbudristek kampusmerdeka kampusmengajar cairkantermin2cairkantermin2,lupa makan nasi kemendikbudristek kampusmerdeka kampusmengajar cairkantermin2cairkantermin2,neutral
343,2022-06-08 05:00:14+00:00,Abcd23142901, melonanjan jangan sampek terjerat pinjol cairkantermin2 kampusmerdeka km3, melonanjan sampek terjerat pinjol cairkantermin2 kampusmerdeka km3,neutral
344,2022-06-08 04:59:50+00:00,Abcd23142901, itsmebilzs yuk bisa yuk katanya janji bulan mei termin2 cair trs janjinya hari kerja baru cair ini udh bulan juni kasian rekan , itsmebilzs yuk yuk janji mei termin2 cair trs janjinya kerja cair udh juni kasian rekan ,neutral
345,2022-06-08 04:47:52+00:00,KamiPengajar, pauddikdasmen sobatbelajar ditjen paud dikdas dan dikmen akan menyelenggarakan webinar rekonsiliasi sisa dana bos 2020 dan , pauddikdasmen sobatbelajar ditjen paud dikdas dikmen menyelenggarakan webinar rekonsiliasi sisa dana bos 2020 ,neutral
346,2022-06-08 04:43:22+00:00,Melonanjan, hellobabi__ kampusmerdeka ini kapan termin cairr plis dahh udah kurang gizi hampir bulan lebih mau makan daging cairkanter , hellobabi__ kampusmerdeka termin cairr plis dahh udah gizi makan daging cairkanter ,neutral
347,2022-06-08 04:43:02+00:00,Melonanjan, itsmebilzs yuk bisa yuk katanya janji bulan mei termin2 cair trs janjinya hari kerja baru cair ini udh bulan juni kasian rekan , itsmebilzs yuk yuk janji mei termin2 cair trs janjinya kerja cair udh juni kasian rekan ,neutral
348,2022-06-08 04:31:45+00:00,DwikaBakti, sweetcandylikeu termin dimanakah engkau berada kampusmerdeka kampusmengajar km3 termin2 cairkantermin2, sweetcandylikeu termin dimanakah engkau kampusmerdeka kampusmengajar km3 termin2 cairkantermin2,neutral
349,2022-06-08 04:31:18+00:00,Sweetcandylikeu,termin dimanakah engkau berada kampusmerdeka kampusmengajar km3 termin2 cairkantermin2,termin dimanakah engkau kampusmerdeka kampusmengajar km3 termin2 cairkantermin2,neutral
350,2022-06-08 04:23:27+00:00,sania_taraska, melonanjan jangan sampek terjerat pinjol cairkantermin2 kampusmerdeka km3, melonanjan sampek terjerat pinjol cairkantermin2 kampusmerdeka km3,neutral
351,2022-06-08 04:21:49+00:00,sania_taraska, itsmebilzs cairkan termin tandatangani petisi httpstcohyvcxfkm8l lewat changeorg_id cairkantermin2 kampusmengajar , itsmebilzs cairkan termin tandatangani petisi httpstcohyvcxfkm8l changeorg_id cairkantermin2 kampusmengajar ,neutral
352,2022-06-08 04:21:37+00:00,sania_taraska, hellobabi__ kampusmerdeka ini kapan termin cairr plis dahh udah kurang gizi hampir bulan lebih mau makan daging cairkanter , hellobabi__ kampusmerdeka termin cairr plis dahh udah gizi makan daging cairkanter ,neutral
353,2022-06-08 04:20:10+00:00,sania_taraska, itsmebilzs yuk bisa yuk katanya janji bulan mei termin2 cair trs janjinya hari kerja baru cair ini udh bulan juni kasian rekan , itsmebilzs yuk yuk janji mei termin2 cair trs janjinya kerja cair udh juni kasian rekan ,neutral
354,2022-06-08 04:17:14+00:00,honee1604, melonanjan jangan sampek terjerat pinjol cairkantermin2 kampusmerdeka km3, melonanjan sampek terjerat pinjol cairkantermin2 kampusmerdeka km3,neutral
355,2022-06-08 04:16:53+00:00,honee1604, itsmebilzs yuk bisa yuk katanya janji bulan mei termin2 cair trs janjinya hari kerja baru cair ini udh bulan juni kasian rekan , itsmebilzs yuk yuk janji mei termin2 cair trs janjinya kerja cair udh juni kasian rekan ,neutral
356,2022-06-08 04:10:20+00:00,univ_alirsyad,sobatunaic apabila kalian ingin bertanya seputar pendaftaran mahasiswa baru bisa chat via whatsapp nomor dibawah httpstco4zuoz5ragn,sobatunaic seputar pendaftaran mahasiswa chat via whatsapp nomor dibawah httpstco4zuoz5ragn,neutral
357,2022-06-08 04:05:32+00:00,bpmpprovbanten, pauddikdasmen sobatbelajar ditjen paud dikdas dan dikmen akan menyelenggarakan webinar rekonsiliasi sisa dana bos 2020 dan , pauddikdasmen sobatbelajar ditjen paud dikdas dikmen menyelenggarakan webinar rekonsiliasi sisa dana bos 2020 ,neutral
358,2022-06-08 03:52:12+00:00,itsmebilzs,cairkan termin tandatangani petisi httpstcohyvcxfkm8l lewat changeorg_id cairkantermin2 httpstcozt2vtprp4s,cairkan termin tandatangani petisi httpstcohyvcxfkm8l changeorg_id cairkantermin2 httpstcozt2vtprp4s,neutral
359,2022-06-08 03:48:40+00:00,DwikaBakti, itsmebilzs yuk bisa yuk katanya janji bulan mei termin2 cair trs janjinya hari kerja baru cair ini udh bulan juni kasian rekan , itsmebilzs yuk yuk janji mei termin2 cair trs janjinya kerja cair udh juni kasian rekan ,neutral
360,2022-06-08 03:44:00+00:00,hellobabi__, lfesndee hellobabi__ kampusmerdeka harapan kita anak anak km3 cairkantermin2 kampusmengajar kampusmengajar3, lfesndee hellobabi__ kampusmerdeka harapan anak anak km3 cairkantermin2 kampusmengajar kampusmengajar3,neutral
361,2022-06-08 03:41:54+00:00,onicmutee, itsmebilzs yuk bisa yuk katanya janji bulan mei termin2 cair trs janjinya hari kerja baru cair ini udh bulan juni kasian rekan , itsmebilzs yuk yuk janji mei termin2 cair trs janjinya kerja cair udh juni kasian rekan ,neutral
362,2022-06-08 03:37:35+00:00,itsmebilzs,yuk bisa yuk katanya janji bulan mei termin2 cair trs janjinya hari kerja baru cair ini udh bulan juni kasia httpstcobrom20jwc5,yuk yuk janji mei termin2 cair trs janjinya kerja cair udh juni kasia httpstcobrom20jwc5,neutral
363,2022-06-08 03:13:10+00:00,JokoSaputro, kemdikbud_ri sahabatdikbud ayo daftarkan dirimu untuk mengikuti seleksi pendidikan profesi guru prajabatan ppg 2022 informasi , kemdikbud_ri sahabatdikbud ayo daftarkan dirimu mengikuti seleksi pendidikan profesi guru prajabatan ppg 2022 informasi ,neutral
364,2022-06-08 02:38:38+00:00,Lfesndee,hellobabi__ kampusmerdeka harapan kita anak anak km3 cairkantermin2 kampusmengajar kampusmengajar3,hellobabi__ kampusmerdeka harapan anak anak km3 cairkantermin2 kampusmengajar kampusmengajar3,neutral
365,2022-06-08 02:36:43+00:00,unikomtwit,bem unikom terpilih menjadi koordinator wilayah jabar bem 2022 baca selengkapnya httpstco17sclwktj6 httpstcoq1do6qerwc,bem unikom terpilih koordinator wilayah jabar bem 2022 baca selengkapnya httpstco17sclwktj6 httpstcoq1do6qerwc,neutral
366,2022-06-08 02:13:00+00:00,asfirah_n, melonanjan jangan sampek terjerat pinjol cairkantermin2 kampusmerdeka km3, melonanjan sampek terjerat pinjol cairkantermin2 kampusmerdeka km3,neutral
367,2022-06-08 02:12:57+00:00,asfirah_n, sweetcandylikeu dan kami berharap untuk segera cairkan hak kami cairkan termin kami biar kami bisa maoan dengan layak kota orang , sweetcandylikeu berharap cairkan hak cairkan termin biar maoan layak kota orang ,neutral
368,2022-06-08 02:09:41+00:00,onicmutee, sweetcandylikeu kami janjikan jika termin akan proses selama hari kerja tapi sampai saat ini kami belum menerima termin , sweetcandylikeu janjikan termin proses kerja menerima termin ,neutral
369,2022-06-08 02:09:22+00:00,onicmutee, sweetcandylikeu dengan uang saku juga kami harus bertahan untuk bayar kost listrik makan kuota internet dan lainlain kampusmerde , sweetcandylikeu uang saku bertahan bayar kost listrik makan kuota internet lainlain kampusmerde ,neutral
370,2022-06-08 02:08:28+00:00,onicmutee, sweetcandylikeu pada angkatan ini memiliki kebijakan yang berbeda yang mana kami ditempatkan luar domisili kami entah itu , sweetcandylikeu angkatan memiliki kebijakan berbeda ditempatkan domisili ,neutral
371,2022-06-08 02:07:17+00:00,onicmutee, sweetcandylikeu kami menunggu dari bulan mei dan saat ini sudah juni kami makan seadanya dan teman teman kami ada yang hampir usi , sweetcandylikeu menunggu mei juni makan seadanya teman teman usi ,neutral
372,2022-06-08 02:06:57+00:00,onicmutee, sweetcandylikeu aku sendiri tempatkan beda kabupatenkota yang mana harus ngekost gak sanggup kalau harus pulang pergi dengan , sweetcandylikeu tempatkan beda kabupatenkota ngekost gak sanggup pulang pergi ,neutral
373,2022-06-08 02:06:16+00:00,onicmutee, melonanjan jangan sampek terjerat pinjol cairkantermin2 kampusmerdeka km3, melonanjan sampek terjerat pinjol cairkantermin2 kampusmerdeka km3,neutral
374,2022-06-08 02:05:46+00:00,onicmutee, sweetcandylikeu dan kami berharap untuk segera cairkan hak kami cairkan termin kami biar kami bisa maoan dengan layak kota orang , sweetcandylikeu berharap cairkan hak cairkan termin biar maoan layak kota orang ,neutral
375,2022-06-08 02:01:43+00:00,onicmutee, hellobabi__ kampusmerdeka ini kapan termin cairr plis dahh udah kurang gizi hampir bulan lebih mau makan daging cairkanter , hellobabi__ kampusmerdeka termin cairr plis dahh udah gizi makan daging cairkanter ,neutral
376,2022-06-08 01:46:41+00:00,HumasUnp,hari kedua pomprov 2022 kontingen unp puncaki klasemen dengan medali httpstcot9244kxena httpstco8w3ssaghph,pomprov 2022 kontingen unp puncaki klasemen medali httpstcot9244kxena httpstco8w3ssaghph,neutral
377,2022-06-08 01:45:08+00:00,tyasParws, pauddikdasmen sobatbelajar ditjen paud dikdas dan dikmen akan menyelenggarakan webinar rekonsiliasi sisa dana bos 2020 dan , pauddikdasmen sobatbelajar ditjen paud dikdas dikmen menyelenggarakan webinar rekonsiliasi sisa dana bos 2020 ,neutral
378,2022-06-08 01:44:30+00:00,paudpedia, pauddikdasmen sobatbelajar ditjen paud dikdas dan dikmen akan menyelenggarakan webinar rekonsiliasi sisa dana bos 2020 dan , pauddikdasmen sobatbelajar ditjen paud dikdas dikmen menyelenggarakan webinar rekonsiliasi sisa dana bos 2020 ,neutral
379,2022-06-08 01:41:31+00:00,PAUDDikdasmen,sobatbelajar ditjen paud dikdas dan dikmen akan menyelenggarakan webinar rekonsiliasi sisa dana bos 2020 httpstcobltpb5m7dw,sobatbelajar ditjen paud dikdas dikmen menyelenggarakan webinar rekonsiliasi sisa dana bos 2020 httpstcobltpb5m7dw,neutral
380,2022-06-08 01:40:42+00:00,DwikaBakti, hellobabi__ kampusmerdeka ini kapan termin cairr plis dahh udah kurang gizi hampir bulan lebih mau makan daging cairkanter , hellobabi__ kampusmerdeka termin cairr plis dahh udah gizi makan daging cairkanter ,neutral
381,2022-06-08 01:40:35+00:00,Syarifiana12345, hellobabi__ kampusmerdeka ini kapan termin cairr plis dahh udah kurang gizi hampir bulan lebih mau makan daging cairkanter , hellobabi__ kampusmerdeka termin cairr plis dahh udah gizi makan daging cairkanter ,neutral
382,2022-06-08 01:40:15+00:00,Syarifiana12345, sweetcandylikeu dengan uang saku juga kami harus bertahan untuk bayar kost listrik makan kuota internet dan lainlain kampusmerde , sweetcandylikeu uang saku bertahan bayar kost listrik makan kuota internet lainlain kampusmerde ,neutral
383,2022-06-08 01:39:54+00:00,Syarifiana12345, sweetcandylikeu pada angkatan ini memiliki kebijakan yang berbeda yang mana kami ditempatkan luar domisili kami entah itu , sweetcandylikeu angkatan memiliki kebijakan berbeda ditempatkan domisili ,neutral
384,2022-06-08 01:39:51+00:00,Syarifiana12345, sweetcandylikeu dan kami berharap untuk segera cairkan hak kami cairkan termin kami biar kami bisa maoan dengan layak kota orang , sweetcandylikeu berharap cairkan hak cairkan termin biar maoan layak kota orang ,neutral
385,2022-06-08 01:39:43+00:00,hellobabi__,kampusmerdeka ini kapan termin cairr plis dahh udah kurang gizi hampir bulan lebih mau makan daging httpstcorthzkbanod,kampusmerdeka termin cairr plis dahh udah gizi makan daging httpstcorthzkbanod,neutral
386,2022-06-08 01:39:36+00:00,Syarifiana12345, sweetcandylikeu kami menunggu dari bulan mei dan saat ini sudah juni kami makan seadanya dan teman teman kami ada yang hampir usi , sweetcandylikeu menunggu mei juni makan seadanya teman teman usi ,neutral
387,2022-06-08 01:39:34+00:00,Syarifiana12345, sweetcandylikeu kami janjikan jika termin akan proses selama hari kerja tapi sampai saat ini kami belum menerima termin , sweetcandylikeu janjikan termin proses kerja menerima termin ,neutral
388,2022-06-08 01:39:31+00:00,Syarifiana12345, sweetcandylikeu aku sendiri tempatkan beda kabupatenkota yang mana harus ngekost gak sanggup kalau harus pulang pergi dengan , sweetcandylikeu tempatkan beda kabupatenkota ngekost gak sanggup pulang pergi ,neutral
389,2022-06-08 01:39:12+00:00,DwikaBakti, sweetcandylikeu dan kami berharap untuk segera cairkan hak kami cairkan termin kami biar kami bisa maoan dengan layak kota orang , sweetcandylikeu berharap cairkan hak cairkan termin biar maoan layak kota orang ,neutral
390,2022-06-08 01:39:08+00:00,DwikaBakti, sweetcandylikeu kami janjikan jika termin akan proses selama hari kerja tapi sampai saat ini kami belum menerima termin , sweetcandylikeu janjikan termin proses kerja menerima termin ,neutral
391,2022-06-08 01:38:52+00:00,Syarifiana12345, melonanjan jangan sampek terjerat pinjol cairkantermin2 kampusmerdeka km3, melonanjan sampek terjerat pinjol cairkantermin2 kampusmerdeka km3,neutral
392,2022-06-08 01:37:02+00:00,DwikaBakti, melonanjan jangan sampek terjerat pinjol cairkantermin2 kampusmerdeka km3, melonanjan sampek terjerat pinjol cairkantermin2 kampusmerdeka km3,neutral
393,2022-06-08 01:35:48+00:00,Melonanjan,jangan sampek terjerat pinjol cairkantermin2 kampusmerdeka km3,sampek terjerat pinjol cairkantermin2 kampusmerdeka km3,neutral
394,2022-06-08 01:34:53+00:00,vvdnngsih, sweetcandylikeu kami menunggu dari bulan mei dan saat ini sudah juni kami makan seadanya dan teman teman kami ada yang hampir usi , sweetcandylikeu menunggu mei juni makan seadanya teman teman usi ,neutral
395,2022-06-08 01:34:50+00:00,vvdnngsih, sweetcandylikeu aku sendiri tempatkan beda kabupatenkota yang mana harus ngekost gak sanggup kalau harus pulang pergi dengan , sweetcandylikeu tempatkan beda kabupatenkota ngekost gak sanggup pulang pergi ,neutral
396,2022-06-08 01:34:27+00:00,Sweetcandylikeu,dan kami berharap untuk segera cairkan hak kami cairkan termin kami biar kami bisa maoan dengan layak kota httpstcoizyg7ngz1v,berharap cairkan hak cairkan termin biar maoan layak kota httpstcoizyg7ngz1v,neutral
397,2022-06-08 01:34:07+00:00,vvdnngsih, sweetcandylikeu kami janjikan jika termin akan proses selama hari kerja tapi sampai saat ini kami belum menerima termin , sweetcandylikeu janjikan termin proses kerja menerima termin ,neutral
398,2022-06-08 01:33:38+00:00,DwikaBakti, sweetcandylikeu kami menunggu dari bulan mei dan saat ini sudah juni kami makan seadanya dan teman teman kami ada yang hampir usi , sweetcandylikeu menunggu mei juni makan seadanya teman teman usi ,neutral
