Time,Username,Tweets
2022-06-08 16:49:17+00:00,hizkiyeah,"b'@lesyeuxdebyla Kampus Mengajar udah 3 batch, MSIB udah 2 batch problemnya masih sama aja WKWKWKWKW'"
2022-06-08 16:29:37+00:00,Jozi-28k Netflix 1 Bulan🦖,"b'@pemujabucin MSIB apa aku gatau, jgn bikin org mikir huhhh\xf0\x9f\x98\xa1\xf0\x9f\x98\xa1'"
2022-06-08 16:29:23+00:00,AYAH E AREK-AREK,b'@pemujabucin Opo kui MSIB?'
2022-06-08 16:28:45+00:00,pecelmadiun,b'mau give up sama MSIB kampus merdeka boleh ga sih?'
2022-06-08 15:58:36+00:00,Dding | VIVI:Z 비비지 NO.1,"b'@lesyeuxdebyla Nge cover 20 sks (seharusnya). Tapi balik lg ke kampusnya, mereka mau ga ngasih 20sks. Kalo sekirany\xe2\x80\xa6 https://t.co/eEw1k72Tro'"
2022-06-08 15:55:45+00:00,Dding | VIVI:Z 비비지 NO.1,"b'@lesyeuxdebyla Kalau ikut MSIB tuh emg tujuannya harus ""mau cari ilmu dan pengalaman"", alias udh siap tektek bengek\xe2\x80\xa6 https://t.co/a1l22pdwZD'"
2022-06-08 15:49:57+00:00,Dhit.,b'boleh deh kita sharing tentang program MBKM terutama PMM ya gezzz\n#AKMBergerak \n#AlumniKampusMerdeka \n#PMM\xe2\x80\xa6 https://t.co/j2gZN7igaf'
2022-06-08 15:48:19+00:00,Bacanya dibalik,b'Smt depan bisa magang offline gasii pengen daftar msib'
2022-06-08 15:14:56+00:00,🦈 SUROBOYOFESS 🐊,b'-rek yang mahasiswa udh bisa daftar magang msib kampus merdeka? ini search posisi kok kosong trs yaaa'
2022-06-08 15:12:57+00:00,Piwpiw,b'@lesyeuxdebyla Aku alumni MSIB batch 1 dari awal juga begini kenapa ga berubah ya :('
2022-06-08 14:40:45+00:00,sapere aude,b'@collegemenfess Cb pantau ignya aja ya @/kampusmerdeka.ri dsana bnyak info2 kl mau buka pendaftaran gelombang berikutnya'
2022-06-08 14:02:52+00:00,Badan Pengembangan dan Pembinaan Bahasa,"b'Halo, #SahabatBahasa dan #SahabatDikbud!\n\nApa buku cerita bergambar favorit #SahabatBahasa dan #SahabatDikbud?\xe2\x80\xa6 https://t.co/v4Ba5upBCl'"
2022-06-08 13:49:49+00:00,Budak Angon,"b'@humasjabar Wilujeng wengi min, punten utk japres Tingkat SMA selain piagam, suket pengcab apakah hrs ada suket pen\xe2\x80\xa6 https://t.co/YIwnZnlRrE'"
2022-06-08 13:06:57+00:00,UNS MENFESS,b'-11fess ikut MSIB pas smt 8 yay/nay?'
2022-06-08 12:54:13+00:00,donif,b'Seukuran program KM yang mengabdi di sekolah terpencil dan diluar domisili itu sepatutnya disamakan seperti MSIB ba\xe2\x80\xa6 https://t.co/Py4eEaqFLi'
2022-06-08 12:52:02+00:00,donif,"b'Kalo masih di domisili sih ga masalah, seperti KM 1 dan 2. Segitu masih cukup laah. Coba kita bandingkan dengan uan\xe2\x80\xa6 https://t.co/0UuX4MZcYU'"
2022-06-08 12:47:19+00:00,donif,"b'Contohnya ini. MSIB udah buka pendaftaran angkatan 3, sedangkan angkatan 2 pun masih berjalan, apalagi uang sakunya\xe2\x80\xa6 https://t.co/MGNTOZezRJ'"
2022-06-08 12:42:51+00:00,Rita Mf Jannah,"b'INTERNATIONAL MAGAZINE: Pilih Kelas Sunyi bak Kuburan, Ribut, atau Hidup? ... https://t.co/4YvPAhiirL #guru\xe2\x80\xa6 https://t.co/abklCRpq5A'"
2022-06-08 12:32:00+00:00,donif,"b'Tapi dibalik itu semua yang saya rasakan sebagai alumni MBKM (Kampus mengajar, MSIB) manajemennya masih jelek khusu\xe2\x80\xa6 https://t.co/ytBK7zfz6O'"
2022-06-08 11:50:27+00:00,ingat skripsimu :),"b'@lesyeuxdebyla sedikit tips dari aku yg pernah ikut MSIB batch pertama, kalo temen-temen mau ikut program kampus me\xe2\x80\xa6 https://t.co/APlFGCmPiA'"
2022-06-08 11:43:02+00:00,Teknik Elektro UMY,b'Sosialisasi Magang dan Studi Independen Bersertifikat (MSIB) Universitas Muhammadiyah Yogyakarta kembali \xf0\x9f\xa5\xb3\n\nCatat t\xe2\x80\xa6 https://t.co/N8cVFh1aKV'
2022-06-08 11:22:13+00:00,Tan Elizabeth,b'@udubakwan @lesyeuxdebyla MSIB ini Kampus Merdeka kah?'
2022-06-08 11:20:53+00:00,GORENGAN 500,b'@lesyeuxdebyla Anak2 MSIB batch 2  juga samaa termin 2 banyak yg blm baru 2000 orang yg cairr \xf0\x9f\xa5\xb2'
2022-06-08 11:14:54+00:00,Gpp✨,b'Heh ini gimanaa ?? Habis ini apa lagii?? \n#cairkantermin2 \n#kampusmerdeka \n#kampusmengajar3 https://t.co/2WXexz8iAA'
2022-06-08 10:46:26+00:00,Educology Indonesia,"b'Hai #SahabatEdu\n\nWah, jadi ini lho yang dilakukan beberapa daerah sebagai bentuk upaya menghadapi Kurikulum Merdeka\xe2\x80\xa6 https://t.co/dm1QXJ8UEx'"
2022-06-08 10:09:45+00:00,DOSMA PANDAPOTAN,"b'@KamiPengajar Jawabannya, ""I"" kan?\n\nYukk ikutan dan reply jawabanmu juga @clrisma @JunithaHutagao2 @anggiegolan\xe2\x80\xa6 https://t.co/Y5RAeIBKOX'"
2022-06-08 09:53:53+00:00,NFTKongs,b'CAIRKAN TERMIN 2 MSIB BATCH 2 2022 - Tandatangani Petisi! https://t.co/40Hp23Kaam via @ChangeOrg_ID'
2022-06-08 09:40:10+00:00,iqan,"b'@oqtapiaa iya msib, beda ya pretest msib sama km?'"
2022-06-08 09:38:48+00:00,otaa,b'@iqanisme eh yg interview msib ya?'
2022-06-08 09:22:56+00:00,Jihan Shafiyah,b'CAIRKAN TERMIN 2 MSIB BATCH 2 2022 - Tandatangani Petisi! https://t.co/UocNPvLbfu lewat @ChangeOrg_ID'
2022-06-08 09:10:26+00:00,Direktorat Sekolah Dasar,b'Tahukah #SahabatSekolahDasar apa nama sungai terpanjang di Indonesia?\n\nJawab di kolom komentar ya! \xf0\x9f\x98\x89\xe2\x80\xa6 https://t.co/V70WgZ6yWF'
2022-06-08 09:05:07+00:00,Nofendra,"b'Pembekalan calon Fasilitator dari tgl 28 Mei - 11 Juni 2022, dri jam 07.00 - 16.00/18.00 Wiba. Tinggal 4 hari terak\xe2\x80\xa6 https://t.co/V9YjWQ8wxF'"
2022-06-08 08:48:26+00:00,nusamandiri_jtw,"b'Hai, Generasi Mandiri..\nKabar baik buat rekan-rekan mahasiswa UNM, saat ini sudah dibuka kembali Program MSIB Cycle\xe2\x80\xa6 https://t.co/jjsAUfHNsg'"
2022-06-08 08:45:19+00:00,MICRA indonesia,b'\xf0\x9f\x93\xa2 Kampus kamu ingin menciptakan mahasiswa #pengusaha sukses?\n\n\xf0\x9f\x8e\x93#MICRA Indonesia membuka peluang bagi universitas un\xe2\x80\xa6 https://t.co/bjl1PyvR43'
2022-06-08 08:29:00+00:00,Mohamad Zainudin,b'Info pendaftaran kuliah :\n081227576775\n.\n.\n.\n.\n.\n#semarang\n#semaranghebat\n#kampusmerdeka\n#merdekabelajar\n#pmb\xe2\x80\xa6 https://t.co/nYi4czWzFC'
2022-06-08 08:22:39+00:00,Perpustakaan Ķemendikbudristek,b'#SahabatPerpusdikbud tim yang mana nih kalau lagi berkunjung ke perpustakaan? Malas bawa barang berat jadi pinjam k\xe2\x80\xa6 https://t.co/FgTkpL0KGm'
2022-06-08 08:17:36+00:00,Universitas Nusa Mandiri,"b'Hai, Generasi Mandiri..\nKabar baik buat rekan-rekan mahasiswa UNM, saat ini sudah dibuka kembali Program MSIB Cycle\xe2\x80\xa6 https://t.co/rGQY6NgUsP'"
2022-06-08 08:13:24+00:00,Universitas Negeri Padang,b'Informasi Penerimaan Mahasiswa Baru Jalur Reguler Jenjang Program Diploma III dan Jalur Mandiri Dan Prestasi Jenjan\xe2\x80\xa6 https://t.co/FImWlwWhkW'
2022-06-08 07:31:00+00:00,#MerdekaBelajar,"b'#SahabatDikbud, yuk, ikuti Silaturahmi #MerdekaBelajar ""Muhibah Jalur Rempah, Napak Tilas Perdagangan Rempah Nusant\xe2\x80\xa6 https://t.co/E3cKXuz0gn'"
2022-06-08 07:15:48+00:00,"Badan Standar, Kurikulum, dan Asesmen Pendidikan",b'Selamat menyambut hari raya Galungan dan Kuningan bagi #SahabatDikbud yang merayakan. Semoga selalu diberikan kesej\xe2\x80\xa6 https://t.co/IPh3ErSYOo'
2022-06-08 07:07:21+00:00,𝙙𝙖𝙥𝙤𝙡👽,b'@lesyeuxdebyla Dari KM 2 sudah sering thread dan petisi yang dibuat tapi nyatanya memang gaada kemajuan :)) tapi ya\xe2\x80\xa6 https://t.co/BfQosbo44U'
2022-06-08 06:41:57+00:00,"DIREKTORAT KEPALA SEKOLAH, PENGAWAS SEKOLAH TENDIK","b'#SahabatKSPSTK, Rahajeng rahina Galungan lan Kuningan. Semoga kita semua mendapatkan kebahagian dan kelancaran dala\xe2\x80\xa6 https://t.co/Oswsp5OOvV'"
2022-06-08 06:27:53+00:00,HMGP PNJ,b'[ PENDAFTARAN KAMPUS MENGAJAR ANGKATAN 4 : KAMPUS MERDEKA ]\n\nLink Pendaftaran : \n\xf0\x9f\x94\x97https://t.co/ljkteI3rX5\n\nLink Dok\xe2\x80\xa6 https://t.co/tYsum0ka5z'
2022-06-08 06:05:16+00:00,HMIK UNDIP,b'Yuk segera daftarkan diri kamu untuk ikut bergabung bersama kami dengan mengakses laman MBKM di:\xe2\x80\xa6 https://t.co/Ipn8pYNkuZ'
2022-06-08 05:43:13+00:00,#MerdekaBelajar,"b'Selamat memperingati Galungan dan Kuningan, #SahabatDikbud umat Hindu. Semoga Ida Sang Hyang Widhi Wasa memberikan\xe2\x80\xa6 https://t.co/ebpgTxmJ20'"
2022-06-08 05:36:55+00:00,isfani,b'Semua stakeholder yang terlibat dalam pencairan uang saku KM3\nCairkan secepatnya uang saku kami yang telah dijanjik\xe2\x80\xa6 https://t.co/BPkGPJZKyf'
2022-06-08 05:19:36+00:00,kantorbahasantb,"b'#SahabatBahasa dan #SahabatDikBud, bisakah Sahabat Bahasa menentukan kalimat yang benar pada masing-masing pilihan\xe2\x80\xa6 https://t.co/CuHhXD0wY1'"
2022-06-08 05:16:34+00:00,Muhammad Ihsan,"b'Uang saku udah habis, termin 2 belum cair jugaa\xf0\x9f\x98\x8c\n#cairkantermin2 \n#kampusmengajar3 \n#kampusmerdeka\n#kampusmengajar'"
2022-06-08 05:04:21+00:00,COLLE,b'[cm] guys program msib batch sekarang itu online atau offline ya?'
2022-06-08 05:00:56+00:00,Randy Akbar,b'Sudah lupa caranya makan nasi bagaimana.\n@Kemendikbudristek\n@KampusMerdeka\n@Kampusmengajar\n#cairkantermin2#cairkantermin2'
2022-06-08 04:58:11+00:00,azizia,b'msib gajelas'
2022-06-08 04:31:18+00:00,candy,b'Termin 2 dimanakah engkau berada? \xf0\x9f\xa5\xb0\xf0\x9f\xa5\xb0\xf0\x9f\xa5\xb0\xf0\x9f\xa5\xb0\xf0\x9f\xa5\xb0\n\n#kampusmerdeka #kampusmengajar #KM3 #termin2 #cairkantermin2'
2022-06-08 04:21:35+00:00,HIMAKIM UNSOED,"b'Pengalaman dari Peserta MSIB Batch 1 dan Batch 2.\n\nJangan lewatkan acara ini : \n\xf0\x9f\x93\x86  Kamis, 9 Juni 2022\n\xe2\x8f\xb0 14.00-16.00\xe2\x80\xa6 https://t.co/MP87qC1P9G'"
2022-06-08 04:19:38+00:00,HIMAKIM UNSOED,b'Daftar dan Bergabunglah di acara sosialisasi program yang akan dilaksanakan oleh Tim MSIB UNSOED : \n\n\xf0\x9f\x97\xa3 Dr. SANTI DW\xe2\x80\xa6 https://t.co/jivbmUXN6U'
2022-06-08 04:19:01+00:00,HIMAKIM UNSOED,b'2. Konversi MSIB min. 20 SKS\n3. Uang saku selama program\n4. Sertifikasi kompetensi/sertifikasi industri\n5. Kesempat\xe2\x80\xa6 https://t.co/c47P5rqvIT'
2022-06-08 04:17:38+00:00,HIMAKIM UNSOED,b'[SOSIALISASI MICROCREDENTIAL 2022]\n\nHallo wargaa kimia\xf0\x9f\x99\x8c\xf0\x9f\x8f\xbb\n\n MSIB ANGKATAN 3 Tahun 2022 segera dibuka!!\n\nPeluang besa\xe2\x80\xa6 https://t.co/QItSjrF03w'
2022-06-08 04:10:20+00:00,universitasalirsyad,"b'#sobatUNAIC apabila kalian ingin bertanya seputar pendaftaran mahasiswa baru, bisa chat via whatsapp nomor dibawah\xe2\x80\xa6 https://t.co/4Zuoz5rAGN'"
2022-06-08 03:52:12+00:00,Labina,b'CAIRKAN TERMIN 2 KM 3!!! - Tandatangani Petisi! https://t.co/HyvCxfKM8l lewat @ChangeOrg_ID\n#cairkantermin2\xe2\x80\xa6 https://t.co/ZT2vTpRp4s'
2022-06-08 03:37:35+00:00,Labina,"b'Yuk bisa yuk, katanya janji bulan Mei Termin2 cair, trs janjinya 20 Hari kerja baru cair, ini udh bulan juni, kasia\xe2\x80\xa6 https://t.co/bRoM20jwC5'"
2022-06-08 03:02:08+00:00,UPN VETERAN MENFESS,b'-yupi gais apakah boleh daftar 2 program mbkm secara bersamaan? ex: kampus mengajar &amp; msib'
2022-06-08 02:38:38+00:00,Min Suga's Orange || Proof,b'@hellobabi__ @KampusMerdeka Harapan kita anak anak KM3 #cairkantermin2 #kampusmengajar #kampusmengajar3'
2022-06-08 02:36:43+00:00,Universitas Komputer Indonesia,"b'""BEM UNIKOM terpilih menjadi Koordinator Wilayah JABAR BEM SI 2022""\n\nBaca Selengkapnya: https://t.co/17SCLWKTJ6\xe2\x80\xa6 https://t.co/q1do6QErWC'"
2022-06-08 01:46:41+00:00,Universitas Negeri Padang,b'Hari Kedua POMProv 2022 Kontingen UNP Puncaki Klasemen dengan 46 Medali https://t.co/t9244kxENA\xe2\x80\xa6 https://t.co/8W3sSAghph'
2022-06-08 01:41:31+00:00,Ditjen PAUD Dikdasmen Kemdikbud,"b'#SobatBelajar, Ditjen PAUD, Dikdas, dan Dikmen akan menyelenggarakan Webinar "" Rekonsiliasi Sisa Dana BOS TA 2020 d\xe2\x80\xa6 https://t.co/BLtpB5m7dW'"
2022-06-08 01:39:43+00:00,notname,b'@KampusMerdeka ini kapan ya termin 2 cairr plis dahh udah kurang gizi hampir 2 bulan lebih mau makan daging\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xe2\x80\xa6 https://t.co/RTHzKBaNoD'
2022-06-08 01:35:48+00:00,anjan,b'Jangan Sampek Terjerat PINJOL!!\n#cairkantermin2 #kampusmerdeka #KM3'
2022-06-08 01:34:27+00:00,candy,"b'Dan kami berharap untuk segera cairkan hak kami, cairkan termin 2 kami biar kami bisa maoan dengan layak di kota or\xe2\x80\xa6 https://t.co/iZYg7ngz1V'"
2022-06-08 01:32:41+00:00,candy,"b'Kami menunggu dari bulan mei dan saat ini sudah juni. Kami makan seadanya, dan teman teman kami ada yang hampir di\xe2\x80\xa6 https://t.co/f4CEHt2xpI'"
2022-06-08 01:31:03+00:00,candy,b'Kami di janjikan jika termin 2 akan di proses selama 20 hari kerja. Tapi sampai saat ini kami belum menerima termin\xe2\x80\xa6 https://t.co/FatHuRDjSr'
2022-06-08 01:30:03+00:00,kantorbahasantb,b'Selamat Hari Galungan dan Kuningan bagi #SahabatBahasa dan #SahabatDikbud yang merayakannya.\n\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbb\xe2\x80\xa6 https://t.co/wmVJUfB8k9'
2022-06-08 01:29:39+00:00,candy,"b'Dengan uang saku juga kami harus bertahan untuk bayar kost, listrik, makan, kuota internet dan lain-lain\xe2\x80\xa6 https://t.co/0dC4RR1Xof'"
2022-06-08 01:27:39+00:00,candy,b'Aku sendiri di tempatkan di beda kabupaten/kota. Yang mana harus ngekost gak sanggup kalau harus pulang pergi denga\xe2\x80\xa6 https://t.co/ZTfXmPGEDk'
2022-06-08 01:25:41+00:00,candy,b'Pada angkatan 3 ini memiliki kebijakan yang berbeda. Yang mana kami ditempatkan di luar domisili kami. Entah itu di\xe2\x80\xa6 https://t.co/UCkZaque52'
2022-06-08 01:24:58+00:00,Gunadarma University,b'[GUNADARMA KAMPUS MERDEKA]\n\nSegenap sivitas akademika Universitas Gunadarma mengucapkan SELAMAT HARI RAYA GALUNGAN\xe2\x80\xa6 https://t.co/KRcuM0EmWd'
2022-06-08 01:17:01+00:00,ihsooyaa,b'Dibuat overthinking berhari2 dan menguras tenaga dan otak berhubung saya masih ada kewajiban kuliah formal dan MSIB\xe2\x80\xa6 https://t.co/SgWSjZnEHM'
2022-06-08 00:50:02+00:00,Korporasi Jabar,"b'Merdeka Belajar yaitu membangun ekosistem pendidikan berbasis teknologi, berkolaborasi dengan lintas pihak, dan men\xe2\x80\xa6 https://t.co/bBOsLSfjRe'"
2022-06-08 00:48:31+00:00,ihsooyaa,"b'Alhamdulillah god bless me until the middle of the year, dari MSIB -&gt; IISMA. Semoga keberuntungan selalu menyertai\xe2\x80\xa6 https://t.co/77llLovgdU'"
2022-06-08 00:18:10+00:00,Pemdaprov Jabar | #AyoPakaiMasker,b'Mana nih yang masih bertanya-tanya tentang PPDB 2022? Cunggg...\n\n#JabarJuara #JabarJuaraLahirBatin #RidwanKamil\xe2\x80\xa6 https://t.co/Mj2S1I0TB9'
2022-06-07 17:05:22+00:00,COLLE,"b'[cm] kalo udah smt 6 gini, smt 7 nanti mending ikut kampus merdeka msib/magang ya? soalnya mau sambil nyicil skrips\xe2\x80\xa6 https://t.co/s9laMEj2q7'"
2022-06-07 16:11:04+00:00,budayaseperadik,b'https://t.co/kxhK2v02SV -mahasiswa-ppg-prajabatan-tahun-2022!\n\n#MerdekaBelajar\n#AyoMenjadiGuru\n#PPGPrajabatan\xe2\x80\xa6 https://t.co/zyAxZSrZII'
2022-06-07 16:04:55+00:00,yuin #TheMostBeautifulMoment,"b'@archgguk Udh slesee wkwk kan aku ganti kknku sm msib, di kampusku kan disuruh milih kknnya, ngajar, kkn, atau msib\xe2\x80\xa6 https://t.co/Vy5mgYipFi'"
2022-06-07 16:04:55+00:00,黄昏,"b'Gue penasaran, apakah dengan adanya kejadian Lay off dan freeze hiring diberbagai perusahaan dan startup menyebabkan mitra MSIB delay?'"
2022-06-07 15:12:08+00:00,Harjun Resky Saputra,b'Mari Menjadi Relawan Program AKM\n\n#akm2022\n#merdekabelajar https://t.co/Mb0KcBGzwH'
2022-06-07 15:09:11+00:00,Badan Pengembangan dan Pembinaan Bahasa,b'Kunjungi laman https://t.co/p37piwwfw2 untuk mengenal UKBI.\n\n#SelasaBahasa\n#MerdekaBelajar\n#UKBI https://t.co/VtK9Ytzx4s'
2022-06-07 15:08:55+00:00,Universitas Negeri Padang,b'Afdalisma Kepala Biro UNP dilantik sebagai Kepala LLDIKTI Wilayah https://t.co/7Oi67JoMYI\nBaca berita selengkapnya\xe2\x80\xa6 https://t.co/Ts0GcXGKtZ'
2022-06-07 14:01:35+00:00,RUD -kinda ia,"b'Uang saku MSIB kapan turun sih, buat bayar penelitian \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad'"
2022-06-07 13:54:06+00:00,#MerdekaBelajar,"b'Hayo, siapa yang masih menggunakan kata ""resiko""? \n\n#SahabatDikbud, menurut Kamus Besar Bahasa Indonesia (KBBI) pen\xe2\x80\xa6 https://t.co/ty9STicCpU'"
2022-06-07 13:04:49+00:00,BEM FAPET UB 2022,b'\xf0\x9f\x93\xa3Pemateri \n1. M. Syahrial Hanif (Kampus Mengajar)\n2. Dwi Cahya Putra (MSIB)\n3. Dara Natalia Purba (BUN)\n\n\xf0\x9f\x93\xa3Moderator\xe2\x80\xa6 https://t.co/XXz3CmT8vP'
2022-06-07 13:04:47+00:00,BEM FAPET UB 2022,"b'program Kampus Merdeka seperti BUN, Magang dan Studi Independen Bersertifikat (MSIB) dan Kampus Mengajar yang akan\xe2\x80\xa6 https://t.co/NrVUHJOmyD'"
2022-06-07 13:00:38+00:00,COLLE,"b'[cm] temen-temen mau tanya, sekarang aku kan sem 4 ya bentar lagi sem 5, rencana mau daftar msib nah untuk transkip\xe2\x80\xa6 https://t.co/WjFu3kI9C2'"
2022-06-07 12:23:00+00:00,CAKE LOVERS CEK PINNED📌📌,"b'-ness mas mba mau tanya, sekarang aku kan sem 4 ya bentar lagi sem 5, rencana mau daftar msib nah untuk transkip ni\xe2\x80\xa6 https://t.co/jPpCFyDfFB'"
2022-06-07 10:49:11+00:00,SaveStreetChild Surabaya,b'[Pemenang Giveaway 11 Tahun SSCS]\n\nHalo teman - teman!\n\nSelamat kepada pemenang yang berhasil memenangkan giveaway\xe2\x80\xa6 https://t.co/APwkwA2B7Z'
2022-06-07 10:20:35+00:00,COLLE,"b'[Cm] disini ada yg pernah lolos msib? Boleh dong bagi tipsnya. Atau ada yg berkenan buat aku tanyain, kuketuk dm nya? Mau liat cv nya. :('"
2022-06-07 10:15:51+00:00,Komunitas Guru SD,"b'9 Permainan Menarik untuk Mengasah Otak, Seru &amp; Mudah Dimainkan Anak\n\nDeretan permainan ini dapat membantu merangsa\xe2\x80\xa6 https://t.co/PtG0dUVjE4'"
2022-06-07 10:15:03+00:00,yumnakansha,b'@unnesmenfess Tetap dapat uang saku kalau kamu ikut KM atau MSIB\n\nTapi khusus MSIB tergantung peraturan mitranya'
2022-06-07 10:14:29+00:00,COLLE,b'[cm] help me mau bikin cv untuk msib \xf0\x9f\xa5\xba https://t.co/11mh6NVCIn'
2022-06-07 10:11:07+00:00,Komunitas Guru SD,"b'5 Metode Belajar yang Tepat, untuk Anak SD\n\nTak hanya membuat anak lebih cerdas, belajar dengan tepat dapat membant\xe2\x80\xa6 https://t.co/wx5wc3b69t'"
2022-06-07 10:06:23+00:00,nez🍃,b'MSIB BATCH 3 DAH ADA? werrwerrwerr daftar gak ya'
2022-06-07 09:34:13+00:00,Universitas Darma Agung,b'Dan juga agar semakin memperkuat pengenalan akan Universitas Darma Agung yang merupakan kampus tertua di Kota Medan\xe2\x80\xa6 https://t.co/C1S5rwqwWr'
2022-06-07 09:09:53+00:00,kendalljenner,"b'@ditjendikti halo min, mau tanya jika sudah pernah mengikuti mbkm 2x, semester 5 kampus mengajar 2, semester 6 stud\xe2\x80\xa6 https://t.co/9E35ZWzIxj'"
2022-06-07 08:56:52+00:00,UPI! FESS!,"b'kang teh !upi yang pernah ikut magang merdekaaaa, ceritain suka dukanya donggg sama kira2 recommended ga yaa untuk\xe2\x80\xa6 https://t.co/QZPlpoXeP5'"
2022-06-07 08:47:29+00:00,Universitas Negeri Padang,b'Karate Sumbang 7 Medali bagi Kontingen UNP Hari Pertama POMPROV https://t.co/2iLF7slb9g\n#universitasnegeripadang\xe2\x80\xa6 https://t.co/A267oj0vBC'
2022-06-07 08:37:26+00:00,Mohamad Zainudin,b'Tulisnjawaban dikolom komentar \xf0\x9f\x98\x81\n.\n.\n.\nInfo pendaftaran kuliah :\n081227576775\n.\n.\n.\n.\n.\n#semarang\n#semaranghebat\xe2\x80\xa6 https://t.co/t46AbZNoA6'
2022-06-07 08:22:37+00:00,COLLE,"b'Aku yudisium bulan agustus, apakah ga boleh ikut ini ya? kalian ada yg nekat ikut MSIB ga walau lagi yudisium [cm] https://t.co/GAXRkSIzCw'"
2022-06-07 08:11:33+00:00,Fikom Universitas Gunadarma,b'Lampiran KRS Aktif Semester ATA 2021-2022\n\n#FikomUG\n#FikomUGSiap\n#UniversitasGunadarma\n#S1Komunikasi\n#S2Komunikasi\n#KampusMerdeka'
2022-06-07 08:05:41+00:00,Ditjen PAUD Dikdasmen Kemdikbud,"b'#SobatBelajar, kali ini kita akan membahas tentang yang sering ditanyakan oleh Sobat terkait kurikulum merdeka yait\xe2\x80\xa6 https://t.co/56bxsDicb0'"
2022-06-07 07:26:09+00:00,COLLE,b'[cm] msib batch 3 masih kosong kan ya di web nya?'
2022-06-07 07:16:30+00:00,Universitas Respati Indonesia (URINDO),"b'Halo mahasiswa urindo, kamu sudah tau kan kampus mengajar....?\nKampus mengajar adalah salah satu bagian dari kebija\xe2\x80\xa6 https://t.co/2VrhuglbOV'"
2022-06-07 06:33:53+00:00,#MerdekaBelajar,"b'#SahabatDikbud, ayo, daftarkan dirimu untuk mengikuti seleksi Pendidikan Profesi Guru Prajabatan (PPG) 2022! \nInfor\xe2\x80\xa6 https://t.co/Ple8ywVo1Y'"
2022-06-07 03:50:06+00:00,COLLE,"b'[Cm] Niatnya pengen ikut program MSIB, kira-kira pendapat kalian yang pernah ikut program magang itu gimana aja? Ke\xe2\x80\xa6 https://t.co/Z9QwHKh3mQ'"
2022-06-07 03:44:49+00:00,Universitas Komputer Indonesia,b':: Mahasiswa UNIKOM Lolos Pendanaan PKM Tahun 2022 ::\n\nBaca selengkapnya di: https://t.co/X25u5otSln\n\n#Unikom\xe2\x80\xa6 https://t.co/hz8GWkcyjN'
2022-06-07 03:28:07+00:00,Dommiii,b'Harapan saya mengikuti program AKMB yaitu dapat berkontribusi secara langsung ketengah tengah masyarakat Terutama d\xe2\x80\xa6 https://t.co/3ZgLehXaHo'
2022-06-07 03:27:01+00:00,Dommiii,b'Pembekalan AKMB disampaikan point penting terkait tugas dan tanggungjawab program yang akan dijalankan selama masa\xe2\x80\xa6 https://t.co/J38bDVrGBV'
2022-06-07 03:20:36+00:00,kantorbahasantb,"b'#SahabatBahasa dan #SahabatDikbud, yuk, kita simak profil singkat salah satu penulis di NTB, yaitu Ilda Karwayu dal\xe2\x80\xa6 https://t.co/Bc8jscnk5O'"
2022-06-07 02:30:18+00:00,kantorbahasantb,"b'#SasamboHariIni untuk #SahabatBahasa dan #SahabatDikbud, yaitu kata ""ngumang"" dalam bahasa Samawa (Sumbawa).\xe2\x80\xa6 https://t.co/CQypmchMau'"
2022-06-07 01:38:32+00:00,Korporasi Jabar,"b'Yuk terapkan sistem belajar mengajar produktif dengan konsep Hybrid Ecosystem Classroom, kami membuka diri untuk be\xe2\x80\xa6 https://t.co/16doTnoExP'"
2022-06-07 01:05:47+00:00,Moci,"b'@collegemenfess Telkom, tokopedia, shopee, grab, gojek, bank, kemenkeu, dll.. Liat aja di web kampusmerdeka/linkedi\xe2\x80\xa6 https://t.co/L7EIi5zEAh'"
2022-06-07 00:43:01+00:00,Yaa Bunayya Islamic School,b'IN HOUSE TRAINING WITH UNIVERSITAS SRIWIJAYA #universitassriwijaya #yb #yaabunayya #school #merdekabelajar https://t.co/5BfyXv3r6p'
2022-06-06 15:58:49+00:00,JiXXo,"b'@alter18base Yg salah diwajarin, yg dibner dibilang sok alim #merdekabelajar'"
2022-06-06 13:37:16+00:00,Universitas Pendidikan Indonesia,"b'(2/2) Yuk tunggu apalagi, jangan sampai terlewatkan untuk mengikuti MSIB Kampus Merdeka Batch 3 ini ya!\xe2\x80\xa6 https://t.co/BagNcSAStg'"
2022-06-06 13:37:11+00:00,Universitas Pendidikan Indonesia,"b'(1/2) Halo, #SivitasUPI!\nAda kabar gembira lho, MSIB Kampus Merdeka Batch 3 akan segera dilaksanakan kembali. Untuk\xe2\x80\xa6 https://t.co/dftI70cIUy'"
2022-06-06 13:22:36+00:00,Sesilia Kirana,"b'@ma_faala @shefiia__ @collegemenfess Kak mau tanya, tapi web KM bagian magang sama stupednya masih kosongan kah pas\xe2\x80\xa6 https://t.co/GsQJDA8Ksl'"
2022-06-06 13:13:50+00:00,Badan Pengembangan dan Pembinaan Bahasa,"b'Halo, #SahabatBahasa dan #SahabatDikbud. Selamat hari Senin! \n\nSetuju atau tidak dengan pantun tersebut? Apakah\xe2\x80\xa6 https://t.co/5ucjG8uHqx'"
